Symbol,Description,Analyst Rating,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Exchange,Sector,Industry
HKUOF,"Hakuhodo Dy Holdings, Inc.",Neutral,7.1395,USD,-14.701314217443242,100,0.13555645926528398,2620951890.823656,USD,12.234459397723057,0.5835566384999998,USD,293.0289882895489,2.73387,OTC,Commercial services,Advertising/Marketing services
PAGS,PagSeguro Digital Ltd.,Buy,7.94,USD,5.725699067909462,6219690,1.1398030619018498,2617090983,USD,6.564696155436131,1.2095,USD,26.968297291622928,0,NYSE,Commercial services,Miscellaneous commercial services
DREUF,Dream Industrial Real Estate Investment Trust,Strong buy,9.052,USD,-1.0710382513661285,597,0.14110139446939257,2615163298.63073,USD,25.052477842139197,0.36132154499999997,USD,75.30689978069746,5.55965,OTC,Finance,Real estate investment trusts
NMRK,"Newmark Group, Inc.",Buy,15.28,USD,2.13903743315507,1065262,0.7824586678806851,2614022821,USD,50.7641196013289,0.301,USD,245.9770114942529,0.78534,NASDAQ,Finance,Real estate development
SURRF,Sun Art Retail Group Ltd.,Buy,0.27385,USD,76.2226512226512,300,0.1789228842368939,2612448094.634387,USD,,-0.015201702000000001,USD,-0.9893992932862368,0.943396,OTC,Retail trade,Specialty stores
SBCF,Seacoast Banking Corporation of Florida,Neutral,30.57,USD,1.8660446517827347,290673,0.7073265100524156,2611931402,USD,22.34485783202982,1.3681,USD,12.712143681001823,2.35525,NASDAQ,Finance,Regional banks
ZIZTF,Zip Co Ltd.,Buy,2,USD,-2.439024390243894,3050,3.0396651385290014,2611181671.65109,USD,188.69811509452833,0.01059894,USD,,0,OTC,Finance,Finance/Rental/Leasing
ENOV,Enovis Corporation,Strong buy,46.67,USD,1.0829542993285681,604677,1.1489465277769861,2607707512,USD,,-2.1683,USD,-30.439752150634646,0,NYSE,Health technology,Medical specialties
IOVA,"Iovance Biotherapeutics, Inc.",Strong buy,8.55,USD,3.762135922330103,9273848,0.8107028092073292,2605875832,USD,,-1.4955,USD,28.06637806637807,0,NASDAQ,Health technology,Biotechnology
SOHVY,Sumitomo Heavy Industries Co.,,5.3,USD,0,6928,3.63502807072774,2604860152.351124,USD,17.2022070756248,0.3081,USD,-2.5616698292220104,5.50978,OTC,Producer manufacturing,Industrial machinery
SEZL,Sezzle Inc.,Strong buy,463.98,USD,4.019728729963011,113573,0.6175832290641988,2601551635.32,USD,49.33385788259312,9.4049,USD,2043.8112605425117,0,NASDAQ,Technology services,Packaged software
BANR,Banner Corporation,Buy,75.47,USD,3.1292702924296147,206188,1.147957635559584,2600623911.0000005,USD,15.78936357169756,4.7798,USD,-15.756635764390712,2.54406,NASDAQ,Finance,Regional banks
AESI,Atlas Energy Solutions Inc.,Buy,23.59,USD,9.669920966992088,4675272,6.245147101725724,2600015155,USD,30.68418314255983,0.7688,USD,-41.8764648068345,3.17931,NYSE,Industrial services,Oilfield services/Equipment
AMRX,"Amneal Pharmaceuticals, Inc.",Buy,8.39,USD,0.8413461538461573,848266,0.6557913654103387,2599595058,USD,,-0.6847,USD,-1181.6745655608215,0,NASDAQ,Health technology,Pharmaceuticals: major
SURRY,Sun Art Retail Group Ltd.,,2.45,USD,-8.239700374531827,1250,1.266720713417106,2597795108.4253006,USD,,-0.1512,USD,0.2638522427440709,0.751965,OTC,Retail trade,Specialty stores
UMICY,Umicore SA,Sell,2.64,USD,1.1494252873563313,241045,0.6898058573329987,2597760407.8750796,USD,,-1.4722,USD,-340.3199477636304,4.66381,OTC,Non-energy minerals,Other metals/Minerals
EQX,Equinox Gold Corp.,Buy,5.7,USD,-0.3496503496503422,3467918,0.8424876878615231,2595756307.9500003,USD,11.62937879775727,0.49013796,USD,253.42773110479823,0,AMEX,Non-energy minerals,Precious metals
VSTO,Vista Outdoor Inc.,Neutral,44.42,USD,0.3841807909604558,445403,0.6832543674141098,2595351551.0000005,USD,,-0.1801,USD,92.18112355648172,0,NYSE,Consumer durables,Recreational products
ODD,ODDITY Tech Ltd.,Buy,45.56,USD,5.658627087198527,746146,1.5359735518408004,2590845811.0000005,USD,27.836500274943486,1.6367,USD,75.38576939562795,0,NASDAQ,Technology services,Packaged software
MPW,"Medical Properties Trust, Inc.",Neutral,4.31,USD,1.6509433962264008,9841341,0.8287434584293156,2587724071,USD,,-4.4381,USD,-7486.495726495726,12.297,NYSE,Finance,Real estate investment trusts
PRVA,"Privia Health Group, Inc.",Strong buy,21.56,USD,2.2770398481973455,608688,0.8569457973561285,2587229050.9999995,USD,210.54687499999997,0.1024,USD,-66.5031076218515,0,NASDAQ,Finance,Life/Health insurance
SEB,Seaboard Corporation,,2663,USD,-0.36404724757083645,1312,0.4727757558286188,2585919387.9999995,USD,,-3.2957,USD,-100.99365702084397,0.337965,AMEX,Process industries,Agricultural commodities/Milling
FRMEP,"First Merchants Corporation - Depository Shares, each representing a 1/100th interest in a share of 7.50% Non-Cumulative Perpetual Preferred Stock, A",,25.5282,USD,0.7029585798816441,724,0.8990438345958028,2584460929,USD,8.456966805804013,3.0186,USD,-28.283956190159415,3.1328,NASDAQ,Finance,Major banks
FRME,First Merchants Corporation,Buy,44.05,USD,1.497695852534559,193872,0.7761902969807082,2584460929,USD,14.59285761611343,3.0186,USD,-28.283956190159415,3.1328,NASDAQ,Finance,Major banks
DIISY,Direct Line Insurance Group PLC,,7.64,USD,-1.3557133634603025,100,0.02769929643787048,2583549760.939,USD,6.6078533125756795,1.1562,USD,8.106591865357645,3.29741,OTC,Finance,Property/Casualty insurance
TR,"Tootsie Roll Industries, Inc.",,33.25,USD,0.9411050394657021,82559,0.7350881519912894,2580066741,USD,25.33719423912215,1.3123,USD,7.671480144404325,1.06694,NYSE,Consumer non-durables,Food: specialty/candy
BRKWF,Brickworks Ltd.,Buy,16.924,USD,-5.9777777777777805,200,0.4268032437046521,2578684407.2102566,USD,,-0.540198336,USD,-113.78334306080076,2.52583,OTC,Non-energy minerals,Construction materials
MCW,"Mister Car Wash, Inc.",Buy,8,USD,1.52284263959391,926263,0.7432135227096386,2577999756,USD,35.82624272279445,0.2233,USD,-14.345991561181432,0,NYSE,Consumer services,Other consumer services
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,,8.41,USD,0.23837902264600205,382470,0.7044561034167419,2575870000,USD,7.392756680731365,1.1376,USD,,8.75624,NYSE,Miscellaneous,Investment trusts/Mutual funds
IPGDF,IGO Ltd,Neutral,3.4,USD,1.4925373134328304,100,0.2304147465437788,2574246275.070707,USD,2217.6130656543914,0.0015331799999999999,USD,-99.48979664843405,7.47475,OTC,Non-energy minerals,Other metals/Minerals
JPC,Nuveen Preferred & Income Opportunities Fund,,8.05,USD,-0.3712871287128634,769122,0.7261745828226999,2571850000,USD,6.742043551088778,1.194,USD,,7.3528,NYSE,Miscellaneous,Investment trusts/Mutual funds
ARCB,ArcBest Corporation,Buy,109.91,USD,0.8348623853210977,204980,0.8384360210897459,2571846037,USD,13.609628648200198,8.0759,USD,75.98387448245805,0.436721,NASDAQ,Transportation,Trucking
AY,Atlantica Sustainable Infrastructure plc,Sell,22.13,USD,-0.04516711833785711,328305,0.3034073615689184,2570599848,USD,75.52901023890784,0.293,USD,-29.870751555768315,8.04338,NASDAQ,Utilities,Alternative power generation
ACHR,Archer Aviation Inc.,Strong buy,6.04,USD,4.498269896193768,46571927,1.4589766509580824,2568646936,USD,,-1.3329,USD,24.75443152308909,0,NYSE,Electronic technology,Aerospace & defense
CPRX,"Catalyst Pharmaceuticals, Inc.",Strong buy,21.48,USD,1.7045454545454517,863885,0.6928058176489633,2561993383,USD,18.326081392372664,1.1721,USD,122.28333017257727,0,NASDAQ,Health technology,Pharmaceuticals: major
BRDG,Bridge Investment Group Holdings Inc.,Buy,9.84,USD,-0.8064516129032264,162005,0.47280437301362627,2561633437,USD,,-0.3272,USD,25.466970387243737,4.97968,NYSE,Finance,Investment managers
PACS,"PACS Group, Inc.",Strong buy,16.5,USD,-0.30211480362538196,2526968,1.289342932928521,2560429092,USD,,,,,0,NYSE,Health services,Hospital/Nursing management
UMICF,Umicore SA,Sell,10.625,USD,-0.18788163457021675,4641,3.557412233634831,2556122578.443259,USD,,-5.836104432,USD,-354.65529261621083,5.43162,OTC,Non-energy minerals,Other metals/Minerals
SHWGY,"Shandong Weigao Group Medical Polymer Co., Ltd.",,2.285,USD,1.555555555555562,366,0.16724547614695667,2555931672.84805,USD,9.79005998286204,0.2334,USD,-31.953352769679306,3.24998,OTC,Health technology,Medical specialties
JFAIF,JPMorgan American Investment Trust PLC,,14.1,USD,8.337367171472687,710,0.7580610719624172,2553435094,USD,4.805833128017462,2.9339345800000003,USD,5233.1736981058275,0.704225,OTC,Miscellaneous,Investment trusts/Mutual funds
TYEKF,ThyssenKrupp AG,Neutral,4.1016,USD,9.085106382978738,300,0.043730503483863446,2553376194.220164,USD,,-2.6934501309999996,USD,23.481617126382417,3.94841,OTC,Non-energy minerals,Steel
TMDX,"TransMedics Group, Inc.",Buy,76.04,USD,-4.15931434333249,2604517,1.5073076599434259,2552017693,USD,81.46560959931433,0.9334,USD,,0,NASDAQ,Health technology,Medical specialties
AWTRF,"Air Water, Inc.",Buy,11.28,USD,-13.958810068649887,300,0.4570383912248629,2551149558.104501,USD,7.845039912726552,1.4378511932999998,USD,18.935929847037887,3.51531,OTC,Process industries,Chemicals: specialty
GARPF,Golden Agri-Resources,Neutral,0.2009,USD,-5.191127890514398,100,0.002201178951446395,2549837569.437454,USD,21.804368471035136,0.00921375,USD,-83.22686759533676,2.22909,OTC,Process industries,Agricultural commodities/Milling
CLBEY,Calbee Inc.,,4.935,USD,4.555084745762708,463,0.07138672176138641,2547622703.3095045,USD,18.937068303914042,0.2606,USD,5.591572123176665,1.77032,OTC,Consumer non-durables,Food: specialty/candy
SVNBY,Seven Bank Ltd.,,21.74,USD,-8.27004219409283,305,1.605263157894737,2544152913.5725017,USD,37.521574042112526,0.5794,USD,-76.80822959612536,2.80011,OTC,Finance,Major banks
APGE,"Apogee Therapeutics, Inc.",Strong buy,43.46,USD,1.3999066728884775,517397,1.212164731658815,2542983449,USD,,-2.7273,USD,,0,NASDAQ,Health technology,Biotechnology
MCHOY,MultiChoice Group Limited,,6.03,USD,1.8581081081081134,900,0.3964757709251101,2541904983.7668,USD,,-0.5623,USD,-1419.7297297297296,0,OTC,Consumer services,Cable/Satellite TV
FRLOF,FRASERS LOGISTICS & Commercial Trust,Buy,0.7016,USD,-6.894034901466399,1000,0.07565898980116817,2541340794.1700997,USD,23.008046257453998,0.030493680000000006,USD,-77.71797325105737,6.95604,OTC,Finance,Real estate investment trusts
VC,Visteon Corporation,Buy,92.01,USD,1.8485720611025034,198694,0.7686778496487264,2541214023,USD,4.994734385008741,18.4214,USD,242.2779635823114,0,NASDAQ,Producer manufacturing,Auto parts: OEM
SPB,"Spectrum Brands Holdings, Inc.",Buy,90.45,USD,0.2105029913582957,337573,0.755634865757758,2537259153,USD,23.91971227587666,3.7814,USD,-91.54573116882827,1.85738,NYSE,Consumer durables,Electronics/Appliances
RUM,Rumble Inc.,Neutral,6.49,USD,1.0903426791277304,2319937,0.4647960801079366,2527972135.0000005,USD,,-0.6445,USD,-47.75332416322788,0,NASDAQ,Technology services,Internet software/Services
SPNT/PB,"SiriusPoint Ltd. 8.00% Resettable Fixed Rate Preference Shares, Series B, $25.00 liquidation preference per share",,25.23,USD,-0.3160806005531343,8832,0.5463047727441424,2521885539,USD,15.526153846153846,1.625,USD,22.660024154589372,0,NYSE,Finance,Property/Casualty insurance
SPNT,SiriusPoint Ltd.,Neutral,15.58,USD,1.3662979830839355,430758,0.9061037337511745,2521885539,USD,9.587692307692308,1.625,USD,22.660024154589372,0,NYSE,Finance,Property/Casualty insurance
ICFI,"ICF International, Inc.",Strong buy,134.29,USD,-0.9149265845200393,220620,0.6907540340167088,2519644277,USD,23.589860698789675,5.6927,USD,55.71268360731969,0.417008,NASDAQ,Commercial services,Miscellaneous commercial services
PRBZF,Premium Brands Holding Corp.,Buy,56.67,USD,-0.5789473684210497,3681,0.6985349931683619,2518122232.1537304,USD,34.47510161257881,1.64379501,USD,-9.43654307073462,4.16301,OTC,Distribution services,Food distributors
NICMF,Nickel Industries Ltd,Buy,0.5867,USD,5.03043322592195,100,0.03551767004084532,2516831634.0243955,USD,20.660516755900943,0.028397159999999998,USD,-53.39285223665945,5.49451,OTC,Non-energy minerals,Other metals/Minerals
SID,Companhia Siderurgica Nacional S.A.,Neutral,1.99,USD,1.5306122448979604,1804632,0.7102417955362453,2514040174.4172,USD,,-0.1925,USD,-50.390625,13.5312,NYSE,Non-energy minerals,Steel
TWST,Twist Bioscience Corporation,Buy,42.23,USD,1.368218915026405,717627,0.6172211643160508,2506622497,USD,,-3.5989,USD,-0.06951395840284581,0,NASDAQ,Health technology,Biotechnology
SLOIF,"Soitec, Bernin",Strong buy,70,USD,4.205433569036105,4000,38.42459173871278,2500547648.3606553,USD,20.966425042056535,3.338671226,USD,-43.05267148139137,0,OTC,Electronic technology,Electronic components
RBSFY,Rubis,,4.7876,USD,-2.293877551020409,7781,2.621984094891495,2498823575.11864,USD,7.354224270353303,0.651,USD,-9.001956947162428,6.35525,OTC,Distribution services,Wholesale distributors
MLCO,Melco Resorts & Entertainment Limited,Buy,5.95,USD,-1.8151815181518058,3126962,0.7827820894177314,2497269757,USD,,-0.2121,USD,74.78002378121285,0,NASDAQ,Consumer services,Casinos/Gaming
VICR,Vicor Corporation,Buy,55.3,USD,1.9730776323068417,268143,0.8617680284231788,2495887424,USD,573.0569948186528,0.0965,USD,-91.8074539434587,0,NASDAQ,Electronic technology,Electronic components
ATOGF,AUTO1 GROUP SE,Buy,11.47,USD,11.251212415130942,1000,0.1340105332279117,2493689732.8055553,USD,,-0.08239234,USD,88.99582138502662,0,OTC,Technology services,Internet software/Services
SLNO,"Soleno Therapeutics, Inc.",Strong buy,57.78,USD,5.766062602965401,595174,1.1830572911376351,2491325368,USD,,-3.3141,USD,-2.6577455626800446,0,NASDAQ,Health technology,Pharmaceuticals: major
ZD,"Ziff Davis, Inc.",Buy,58.24,USD,1.7825934987766572,561712,0.9835446703943794,2489254195,USD,51.12359550561798,1.1392,USD,39.60784313725491,0,NASDAQ,Technology services,Internet software/Services
LGIH,"LGI Homes, Inc.",Neutral,105.82,USD,3.0078847464226506,150328,0.9104877985259264,2488197373.9999995,USD,12.677760605733864,8.3469,USD,8.706240883517397,0,NASDAQ,Consumer durables,Homebuilding
UTF,"Cohen & Steers Infrastructure Fund, Inc",,25.78,USD,0.7031249999999989,134261,0.8927557394337633,2484360000,USD,22.299109073609554,1.1561,USD,56.35650527454693,7.2149,NYSE,Miscellaneous,Investment trusts/Mutual funds
CURB,Curbline Properties Corp.,Buy,23.68,USD,-1.0860484544695137,471337,1.1440271205134198,2483090000,USD,81.04038329911019,0.2922,USD,,0,NYSE,Finance,Real estate investment trusts
BKE,"Buckle, Inc. (The)",Neutral,48.86,USD,2.5393494228751328,721994,1.8813200305704016,2480807708,USD,12.39158001521684,3.943,USD,-13.808555752289767,2.86533,NYSE,Retail trade,Apparel/Footwear retail
AIR,AAR Corp.,Strong buy,69.08,USD,1.8278301886792376,229701,1.0244369746549955,2480503162.9999995,USD,38.12362030905077,1.812,USD,-4.761904761904763,0,NYSE,Electronic technology,Aerospace & defense
RVLV,"Revolve Group, Inc.",Buy,35.02,USD,0.5743825387708296,1010055,1.0749332407025467,2478023336,USD,61.568213783403664,0.5688,USD,29.833371376398077,0,NYSE,Retail trade,Internet retail
BLTE,"Belite Bio, Inc",Strong buy,80.23,USD,-2.6925409338993314,72894,0.7543791745232739,2477448910,USD,,-1.108,USD,,0,NASDAQ,Health technology,Pharmaceuticals: major
TKAMY,ThyssenKrupp AG,Neutral,3.92,USD,-4.003918207420105,34721,1.5461034594849736,2476957098.5332603,USD,,-4.2807,USD,-932.3352129107525,2.60478,OTC,Non-energy minerals,Steel
BATRA,"Atlanta Braves Holdings, Inc. - Series A",Buy,41.97,USD,1.4503263234227737,34275,0.7225265980433284,2476419052.0000005,USD,,-0.7202,USD,,0,NASDAQ,Consumer services,Movies/Entertainment
BATRK,"Atlanta Braves Holdings, Inc. - Series C",Buy,40.19,USD,1.4642766978035806,363448,1.109059489796261,2476419052,USD,,-0.7202,USD,,0,NASDAQ,Consumer services,Movies/Entertainment
OCINF,OCI N.V.,Buy,11.745,USD,0.8241050733968589,4404,1.0413809411208323,2475799707.157755,USD,,-1.0353445920000002,USD,-202.1208180759142,38.4445,OTC,Process industries,Chemicals: agricultural
SXI,Standex International Corporation,Strong buy,204.62,USD,1.3974231912784902,49052,1.132657538042349,2472156486,USD,33.5398636244427,6.1008,USD,-47.88491765188274,0.586453,NYSE,Electronic technology,Electronic equipment/Instruments
AVAL,Grupo Aval Acciones y Valores S.A.,Neutral,2.07,USD,-2.358490566037748,22695,0.33849692153493705,2470045549.9395604,USD,12.11943793911007,0.1708,USD,172.8434504792332,6.49444,NYSE,Finance,Major banks
DROOF,Deliveroo PLC,Buy,1.62,USD,-6.84301322599195,700,0.10260619741432382,2468953016.4340014,USD,43.88155663592068,0.03691756,USD,,0,OTC,Technology services,Packaged software
WERN,"Werner Enterprises, Inc.",Neutral,39.93,USD,1.6030534351145105,308084,0.5247136619472912,2467985637.0000005,USD,55.06826644600745,0.7251,USD,-68.99559584384487,1.40245,NASDAQ,Transportation,Trucking
CIXXF,CI Financial Corp.,Buy,17.115,USD,0.20433135637377312,3771,0.12510201238081967,2467637725.3688045,USD,,-0.33242468999999997,USD,-250.08395544246218,3.33195,OTC,Finance,Investment managers
FPAFF,First Pacific Company Ltd.,Buy,0.58,USD,-1.3605442176870761,924,0.11318951894454449,2465173445.463414,USD,5.676927615453535,0.10216794000000001,USD,11.242357309773046,5.43237,OTC,Consumer non-durables,Food: major diversified
NZF,Nuveen Municipal Credit Income Fund,,12.71,USD,0.7131537242472396,369104,0.7225779170757348,2462300000,USD,24.191092500951658,0.5254,USD,,6.10543,NYSE,Miscellaneous,Investment trusts/Mutual funds
FPAFY,First Pacific Company Ltd.,Buy,2.855,USD,-2.1925316889345683,18101,1.2514086211068478,2462238613.9736,USD,5.596941776122329,0.5101,USD,10.45907319185795,4.61481,OTC,Consumer non-durables,Food: major diversified
AKO.B,Embotelladora Andina S.A.,Buy,17.665,USD,-0.1413227812323467,4778,0.7893084877919847,2462102438.7335973,USD,12.529257394141428,1.4099,USD,16.645983287829882,4.11965,NYSE,Consumer non-durables,Beverages: non-alcoholic
AKO.A,Embotelladora Andina S.A.,Buy,13.1,USD,-0.6069802731411235,2404,1.876951905059338,2462102438.7335973,USD,10.220800499336818,1.2817,USD,14.213152735697735,5.05021,NYSE,Consumer non-durables,Beverages: non-alcoholic
KLC,"KinderCare Learning Companies, Inc.",Buy,20.87,USD,7.743933918430562,1064072,2.2782311331762948,2461952342.0000005,USD,43.28079635006222,0.4822,USD,-55.264866870767236,0,NYSE,Consumer services,Other consumer services
FJTNY,"Fuji Media Holdings, Inc.",,5.95,USD,3.4782608695652204,100,0.04678581454103116,2460967995.0900416,USD,9.688975736850676,0.6141,USD,-17.923015236567764,2.54188,OTC,Consumer services,Broadcasting
GERN,Geron Corporation,Strong buy,4.07,USD,1.2437810945273808,6849186,0.659903187923165,2460319078,USD,,-0.3221,USD,5.763604447045054,0,NASDAQ,Health technology,Biotechnology
TFIN,"Triumph Financial, Inc.",Neutral,105.06,USD,2.808493981798615,134046,0.9782965673574185,2457086765,USD,132.86960920703174,0.7907,USD,-58.504329572290736,0,NASDAQ,Finance,Savings banks
TFINP,"Triumph Financial, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock",,23.3,USD,1.7467248908297035,3558,1.335936619982728,2457086765,USD,29.46756038952827,0.7907,USD,-58.504329572290736,0,NASDAQ,Finance,Savings banks
NFE,New Fortress Energy Inc.,Buy,9.75,USD,2.5236593059936934,3811192,0.7736532671298676,2451338139,USD,10.792561434580474,0.9034,USD,-52.492637778712655,4.10256,NASDAQ,Utilities,Gas distributors
